USAF,NCDC,Date,HrMn,I,Type,QCP,Dir,Q,I,Spd,Q,Temp,Q,Dewpt,Q,Slp,Q,RHx,
419920,99999,20170714,0300,4,FM-12,    ,999,9,C,  0.0,1,  29.0,1,  25.0,1,1003.5,1, 79,
419920,99999,20170714,0600,4,FM-12,    ,999,9,C,  0.0,1,  30.5,1,  26.0,1,1003.1,1, 77,
419920,99999,20170714,0900,4,FM-12,    ,180,1,N,  3.1,1,  30.0,1,  26.0,1,1001.1,1, 79,
419920,99999,20170714,1200,4,FM-12,    ,150,1,N,  4.1,1,  28.7,1,  26.0,1,1001.0,1, 85,
419920,99999,20170714,1500,4,FM-12,    ,140,1,N,  2.6,1,  27.8,1,  26.0,1,1002.0,1, 90,
419920,99999,20170714,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  26.0,1,1002.7,1, 95,
419920,99999,20170714,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.4,1,  25.0,1,1002.3,1, 92,
419920,99999,20170715,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.2,1,  25.0,1,1001.8,1, 93,
419920,99999,20170715,0300,4,FM-12,    ,120,1,N,  2.1,1,  31.2,1,  24.0,1,1002.2,1, 66,
419920,99999,20170715,0600,4,FM-12,    ,180,1,N,  4.1,1,  32.3,1,  24.0,1,1001.7,1, 62,
419920,99999,20170715,0900,4,FM-12,    ,180,1,N,  4.1,1,  29.8,1,  26.0,1, 999.6,1, 80,
419920,99999,20170715,1500,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  25.0,1,1000.9,1, 89,
419920,99999,20170716,0300,4,FM-12,    ,999,9,C,  0.0,1,  31.0,1,  23.0,1,1000.5,1, 63,
419920,99999,20170716,0600,4,FM-12,    ,999,9,C,  0.0,1,  32.0,1,  25.0,1, 999.6,1, 67,
419920,99999,20170716,0900,4,FM-12,    ,180,1,N,  4.1,1,  31.2,1,  26.0,1, 997.7,1, 74,
419920,99999,20170716,1200,4,FM-12,    ,180,1,N,  3.1,1,  29.6,1,  26.0,1, 996.8,1, 81,
419920,99999,20170716,1800,4,FM-12,    ,130,1,N,  1.5,1,  27.7,1,  25.0,1, 999.6,1, 85,
419920,99999,20170716,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  24.0,1, 999.0,1, 85,
419920,99999,20170717,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  25.0,1, 998.5,1, 92,
419920,99999,20170717,0300,4,FM-12,    ,999,9,C,  0.0,1,  31.5,1,  25.0,1,1000.2,1, 69,
419920,99999,20170717,0600,4,FM-12,    ,180,1,N,  2.6,1,  32.0,1,  26.0,1, 999.3,1, 71,
419920,99999,20170717,0900,4,FM-12,    ,180,1,N,  2.1,1,  31.6,1,  27.0,1, 997.2,1, 77,
419920,99999,20170717,1200,4,FM-12,    ,170,1,N,  2.6,1,  29.8,1,  26.0,1, 996.5,1, 80,
419920,99999,20170717,1800,4,FM-12,    ,999,9,C,  0.0,1,  27.6,1,  26.0,1,1000.3,1, 91,
419920,99999,20170717,2100,4,FM-12,    ,999,9,C,  0.0,1,  27.2,1,  25.0,1, 999.8,1, 88,
419920,99999,20170718,0000,4,FM-12,    ,120,1,N,  1.0,1,  26.8,1,  25.0,1, 999.3,1, 90,
419920,99999,20170718,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  25.0,1,1000.8,1, 89,
419920,99999,20170718,0600,4,FM-12,    ,150,1,N,  2.1,1,  31.6,1,  25.0,1,1000.4,1, 68,
419920,99999,20170718,0900,4,FM-12,    ,140,1,N,  5.1,1,  30.6,1,  25.0,1, 999.2,1, 72,
419920,99999,20170718,1200,4,FM-12,    ,160,1,N,  1.5,1,  27.4,1,  25.0,1, 999.3,1, 87,
419920,99999,20170718,1800,4,FM-12,    ,150,1,N,  2.1,1,  26.7,1,  26.0,1,1002.0,1, 96,
419920,99999,20170719,0600,4,FM-12,    ,150,1,N,  2.6,1,  26.5,1,  26.0,1,1003.2,1, 97,
419920,99999,20170719,0900,4,FM-12,    ,150,1,N,  4.6,1,  26.4,1,  25.0,1,1001.0,1, 92,
419920,99999,20170719,1200,4,FM-12,    ,120,1,N,  2.6,1,  26.4,1,  25.0,1,1000.4,1, 92,
419920,99999,20170719,1500,4,FM-12,    ,170,1,N,  5.1,1,  26.3,1,  25.0,1,1001.7,1, 93,
419920,99999,20170719,1800,4,FM-12,    ,150,1,N,  4.1,1,  26.2,1,  25.0,1,1002.3,1, 93,
419920,99999,20170719,2100,4,FM-12,    ,150,1,N,  2.6,1,  26.6,1,  26.0,1,1000.9,1, 97,
419920,99999,20170720,0300,4,FM-12,    ,150,1,N,  3.6,1,  27.8,1,  26.0,1,1003.5,1, 90,
419920,99999,20170720,1800,4,FM-12,    ,150,1,N,  3.1,1,  27.8,1,  27.0,1,1002.2,1, 95,
419920,99999,20170720,2100,4,FM-12,    ,150,1,N,  1.0,1,  26.3,1,  26.0,1,1001.2,1, 98,
419920,99999,20170721,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.0,1,1001.8,1, 97,
419920,99999,20170721,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  26.8,1,1003.4,1,100,
419920,99999,20170721,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.4,1,  25.0,1,1002.5,1, 98,
419920,99999,20170721,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  25.0,1,1002.2,1,100,
419920,99999,20170721,2100,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  25.0,1,1001.7,1,100,
419920,99999,20170722,0300,4,FM-12,    ,150,1,N,  1.5,1,  28.0,1,  26.0,1,1002.7,1, 89,
419920,99999,20170722,0600,4,FM-12,    ,999,9,C,  0.0,1,  28.2,1,  26.0,1,1002.6,1, 88,
419920,99999,20170722,0900,4,FM-12,    ,130,1,N,  2.1,1,  27.9,1,  25.0,1,1000.4,1, 84,
419920,99999,20170722,1200,4,FM-12,    ,170,1,N,  2.6,1,  27.1,1,  25.0,1, 999.7,1, 88,
419920,99999,20170722,1500,4,FM-12,    ,120,1,N,  2.1,1,  26.4,1,  24.0,1,1001.5,1, 87,
419920,99999,20170722,1800,4,FM-12,    ,170,1,N,  2.1,1,  25.5,1,  25.0,1,1001.6,1, 97,
419920,99999,20170722,2100,4,FM-12,    ,210,1,N,  1.0,1,  26.0,1,  26.0,1,1001.4,1,100,
419920,99999,20170723,0000,4,FM-12,    ,180,1,N,  1.0,1,  26.4,1,  26.0,1,1001.2,1, 98,
419920,99999,20170723,0300,4,FM-12,    ,150,1,N,  2.6,1,  28.0,1,  26.0,1,1002.3,1, 89,
419920,99999,20170723,0600,4,FM-12,    ,150,1,N,  2.6,1,  25.2,1,  25.0,1,1003.2,1, 99,
419920,99999,20170723,0900,4,FM-12,    ,150,1,N,  1.0,1,  25.2,1,  25.0,1,1001.4,1, 99,
419920,99999,20170723,1500,4,FM-12,    ,180,1,N,  5.1,1,  26.1,1,  26.0,1,1003.4,1, 99,
419920,99999,20170723,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.8,1,  24.0,1,1002.1,1, 95,
419920,99999,20170724,0000,4,FM-12,    ,999,9,C,  0.0,1,  25.3,1,  25.0,1,1001.5,1, 98,
419920,99999,20170724,0300,4,FM-12,    ,150,1,N,  2.1,1,  27.3,1,  26.0,1,1002.6,1, 93,
419920,99999,20170724,0600,4,FM-12,    ,180,1,N,  1.5,1,  27.0,1,  25.0,1,1002.4,1, 89,
419920,99999,20170724,1200,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  25.5,1,1001.5,1,100,
419920,99999,20170724,1500,4,FM-12,    ,150,1,N,  1.5,1,  25.0,1,  25.0,1,1001.9,1,100,
419920,99999,20170724,1800,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  24.0,1,1003.1,1,100,
419920,99999,20170724,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  24.0,1,1001.5,1, 98,
419920,99999,20170725,0000,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  24.0,1,1001.5,1,100,
419920,99999,20170725,0300,4,FM-12,    ,999,9,C,  0.0,1,  25.4,1,  25.0,1,1002.3,1, 98,
419920,99999,20170725,0600,4,FM-12,    ,170,1,N,  4.1,1,  27.3,1,  27.0,1,1001.9,1, 98,
419920,99999,20170725,1500,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  24.0,1,1002.9,1, 98,
419920,99999,20170725,1800,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  24.0,1,1003.0,1, 98,
419920,99999,20170725,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  24.0,1,1002.4,1, 98,
419920,99999,20170726,0000,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  24.0,1,1002.1,1, 98,
419920,99999,20170726,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  25.0,1,1003.6,1, 94,
419920,99999,20170726,0600,4,FM-12,    ,180,1,N,  3.1,1,  29.2,1,  25.0,1,1003.6,1, 78,
419920,99999,20170726,1500,4,FM-12,    ,999,9,C,  0.0,1,  27.4,1,  25.0,1,1003.7,1, 87,
419920,99999,20170726,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.0,1,1003.9,1, 97,
419920,99999,20170727,0300,4,FM-12,    ,999,9,C,  0.0,1,  28.2,1,  26.0,1,1004.8,1, 88,
419920,99999,20170727,0600,4,FM-12,    ,999,9,C,  0.0,1,  30.5,1,  26.0,1,1004.6,1, 77,
419920,99999,20170727,0900,4,FM-12,    ,180,1,N,  2.1,1,  30.4,1,  27.0,1,1002.7,1, 82,
419920,99999,20170727,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.7,1,  26.0,1,1002.0,1, 85,
419920,99999,20170727,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.0,1,1004.6,1, 97,
419920,99999,20170727,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.4,1,  25.0,1,1004.3,1, 92,
419920,99999,20170728,0300,4,FM-12,    ,999,9,C,  0.0,1,  31.0,1,  25.0,1,1005.7,1, 71,
419920,99999,20170728,0600,4,FM-12,    ,210,1,N,  1.0,1,  32.7,1,  26.0,1,1005.1,1, 68,
419920,99999,20170728,0900,4,FM-12,    ,999,9,C,  0.0,1,  32.0,1,  27.0,1,1003.3,1, 75,
419920,99999,20170728,1200,4,FM-12,    ,999,9,C,  0.0,1,  30.0,1,  26.0,1,1002.7,1, 79,
419920,99999,20170728,1800,4,FM-12,    ,999,9,C,  0.0,1,  28.6,1,  28.0,1,1005.3,1, 97,
419920,99999,20170728,2100,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  27.0,1,1004.7,1, 94,
419920,99999,20170729,0000,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  27.0,1,1004.3,1, 97,
419920,99999,20170729,0300,4,FM-12,    ,999,9,C,  0.0,1,  29.9,1,  27.0,1,1005.4,1, 85,
419920,99999,20170729,0900,4,FM-12,    ,999,9,C,  0.0,1,  29.6,1,  28.0,1,1003.5,1, 91,
419920,99999,20170729,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.2,1,  27.0,1,1003.0,1, 93,
419920,99999,20170729,1500,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  26.0,1,1004.9,1, 94,
419920,99999,20170730,0600,4,FM-12,    ,999,9,C,  0.0,1,  30.4,1,  26.0,1,1004.6,1, 77,
419920,99999,20170730,0900,4,FM-12,    ,190,1,N,  2.1,1,  31.0,1,  26.0,1,1001.9,1, 75,
419920,99999,20170730,1200,4,FM-12,    ,999,9,C,  0.0,1,  29.3,1,  26.0,1,1001.2,1, 82,
419920,99999,20170730,1500,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  25.0,1,1003.5,1, 84,
419920,99999,20170730,1800,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  25.0,1,1003.9,1, 89,
419920,99999,20170730,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  25.0,1,1003.5,1, 91,
419920,99999,20170731,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.2,1,  24.0,1,1003.2,1, 88,
419920,99999,20170731,0300,4,FM-12,    ,999,9,C,  0.0,1,  30.0,1,  25.0,1,1004.8,1, 75,
419920,99999,20170731,0900,4,FM-12,    ,150,1,N,  1.5,1,  31.5,1,  26.0,1,1001.7,1, 73,
419920,99999,20170731,1200,4,FM-12,    ,180,1,N,  2.6,1,  29.7,1,  26.0,1,1001.5,1, 81,
419920,99999,20170731,1500,4,FM-12,    ,180,1,N,  2.1,1,  29.0,1,  26.0,1,1003.4,1, 84,
419920,99999,20170731,1800,4,FM-12,    ,999,9,C,  0.0,1,  28.6,1,  27.0,1,1003.6,1, 91,
419920,99999,20170731,2100,4,FM-12,    ,999,9,C,  0.0,1,  27.4,1,  25.0,1,1002.7,1, 87,
419920,99999,20170801,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.6,1,1002.4,1,100,
419920,99999,20170801,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  26.0,1,1004.3,1, 97,
419920,99999,20170801,0600,4,FM-12,    ,150,1,N,  1.5,1,  29.0,1,  26.0,1,1004.0,1, 84,
419920,99999,20170801,0900,4,FM-12,    ,120,1,N,  2.1,1,  28.4,1,  24.0,1,1002.5,1, 77,
419920,99999,20170801,1200,4,FM-12,    ,999,9,C,  0.0,1,  29.0,1,  26.0,1,1001.8,1, 84,
419920,99999,20170801,1500,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  27.0,1,1003.7,1, 94,
419920,99999,20170801,1800,4,FM-12,    ,999,9,C,  0.0,1,  27.2,1,  26.0,1,1003.7,1, 93,
419920,99999,20170801,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  26.0,1,1002.3,1, 95,
419920,99999,20170802,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  26.0,1,1002.4,1, 97,
419920,99999,20170802,0300,4,FM-12,    ,999,9,C,  0.0,1,  31.2,1,  26.0,1,1003.2,1, 74,
419920,99999,20170802,0600,4,FM-12,    ,170,1,N,  4.1,1,  28.6,1,  26.0,1,1003.4,1, 86,
419920,99999,20170802,0900,4,FM-12,    ,180,1,N,  4.1,1,  29.0,1,  26.0,1,1001.5,1, 84,
419920,99999,20170802,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.8,1,  26.0,1,1000.5,1, 85,
419920,99999,20170802,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.3,1,  25.0,1,1001.2,1, 93,
419920,99999,20170803,0000,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  25.0,1,1000.3,1, 95,
419920,99999,20170803,0300,4,FM-12,    ,999,9,C,  0.0,1,  30.0,1,  26.0,1,1000.0,1, 79,
419920,99999,20170803,0600,4,FM-12,    ,150,1,N,  2.6,1,  31.5,1,  27.0,1, 999.8,1, 77,
419920,99999,20170803,0900,4,FM-12,    ,170,1,N,  1.0,1,  30.0,1,  26.0,1, 997.1,1, 79,
419920,99999,20170803,1200,4,FM-12,    ,170,1,N,  1.0,1,  28.6,1,  26.0,1, 996.9,1, 86,
419920,99999,20170803,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  26.0,1, 999.1,1, 95,
419920,99999,20170803,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  26.0,1, 998.3,1, 97,
419920,99999,20170804,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.2,1,  25.0,1, 997.4,1, 93,
419920,99999,20170804,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  26.0,1, 999.0,1, 94,
419920,99999,20170804,0600,4,FM-12,    ,999,9,C,  0.0,1,  29.0,1,  26.0,1, 998.5,1, 84,
419920,99999,20170804,0900,4,FM-12,    ,150,1,N,  2.1,1,  29.5,1,  27.0,1, 996.1,1, 86,
419920,99999,20170804,1200,4,FM-12,    ,150,1,N,  2.1,1,  28.4,1,  26.0,1, 996.0,1, 87,
419920,99999,20170804,1800,4,FM-12,    ,130,1,N,  2.6,1,  26.8,1,  26.0,1, 998.9,1, 95,
419920,99999,20170804,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  25.0,1, 998.1,1, 94,
419920,99999,20170805,0000,4,FM-12,    ,140,1,N,  2.1,1,  26.4,1,  25.0,1, 998.1,1, 92,
419920,99999,20170805,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.7,1,  26.0,1,1000.3,1, 96,
419920,99999,20170805,0600,4,FM-12,    ,150,1,N,  1.0,1,  29.0,1,  26.0,1,1000.2,1, 84,
419920,99999,20170805,0900,4,FM-12,    ,999,9,C,  0.0,1,  30.5,1,  26.0,1, 998.8,1, 77,
419920,99999,20170805,1200,4,FM-12,    ,150,1,N,  2.6,1,  29.0,1,  26.0,1, 998.7,1, 84,
419920,99999,20170805,1500,4,FM-12,    ,120,1,N,  2.1,1,  27.3,1,  25.0,1,1001.3,1, 87,
419920,99999,20170805,1800,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  25.0,1,1001.6,1, 89,
419920,99999,20170805,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  25.0,1,1001.4,1, 90,
419920,99999,20170806,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  25.0,1,1001.1,1, 91,
419920,99999,20170806,0300,4,FM-12,    ,150,1,N,  1.0,1,  29.4,1,  26.0,1,1002.7,1, 82,
419920,99999,20170806,0600,4,FM-12,    ,170,1,N,  2.1,1,  30.6,1,  27.0,1,1002.9,1, 81,
419920,99999,20170806,0900,4,FM-12,    ,120,1,N,  2.1,1,  27.4,1,  25.0,1,1002.3,1, 87,
419920,99999,20170806,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.2,1,  25.0,1,1001.7,1, 88,
419920,99999,20170806,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  26.0,1,1002.5,1, 95,
419920,99999,20170806,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  25.0,1,1003.8,1, 90,
419920,99999,20170806,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  24.0,1,1003.2,1, 89,
419920,99999,20170807,0000,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1, 999.9,9,1004.1,1,999,
419920,99999,20170807,0300,4,FM-12,    ,120,1,N,  1.5,1,  26.2,1,  24.0,1,1006.4,1, 88,
419920,99999,20170807,0600,4,FM-12,    ,150,1,N,  2.1,1,  31.7,1,  26.0,1,1005.9,1, 72,
419920,99999,20170807,0900,4,FM-12,    ,160,1,N,  2.6,1,  31.2,1,  25.0,1,1003.6,1, 70,
419920,99999,20170807,1200,4,FM-12,    ,170,1,N,  2.6,1,  29.2,1,  25.0,1,1002.9,1, 78,
419920,99999,20170807,1500,4,FM-12,    ,150,1,N,  1.5,1,  28.4,1,  26.0,1,1005.5,1, 87,
419920,99999,20170807,1800,4,FM-12,    ,180,1,N,  1.0,1,  27.8,1,  26.0,1,1006.1,1, 90,
419920,99999,20170807,2100,4,FM-12,    ,999,9,C,  0.0,1,  27.2,1,  25.0,1,1005.7,1, 88,
419920,99999,20170808,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.0,1,1005.4,1, 97,
419920,99999,20170808,0600,4,FM-12,    ,999,9,C,  0.0,1,  30.0,1,  26.0,1,1006.5,1, 79,
419920,99999,20170808,0900,4,FM-12,    ,150,1,N,  1.5,1,  28.4,1,  25.0,1,1004.7,1, 82,
419920,99999,20170808,1200,4,FM-12,    ,150,1,N,  1.5,1,  28.0,1,  25.0,1,1004.5,1, 84,
419920,99999,20170808,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  25.0,1,1006.0,1, 90,
419920,99999,20170808,1800,4,FM-12,    ,140,1,N,  2.1,1,  26.7,1,  26.0,1,1006.3,1, 96,
419920,99999,20170809,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  25.0,1,1007.3,1, 90,
419920,99999,20170809,0600,4,FM-12,    ,150,1,N,  1.5,1,  29.8,1,  26.0,1,1006.9,1, 80,
419920,99999,20170809,1200,4,FM-12,    ,150,1,N,  2.1,1,  28.5,1,  26.0,1,1004.7,1, 86,
419920,99999,20170809,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.7,1,  26.0,1,1005.9,1, 96,
419920,99999,20170809,1800,4,FM-12,    ,180,1,N,  1.5,1,  25.2,1,  25.0,1,1006.4,1, 99,
419920,99999,20170809,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.8,1,  24.8,1,1004.7,1,100,
419920,99999,20170810,0000,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  25.0,1,1005.2,1,100,
419920,99999,20170810,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.1,1,  25.0,1,1006.6,1, 94,
419920,99999,20170810,0600,4,FM-12,    ,160,1,N,  4.1,1,  27.2,1,  26.0,1,1006.1,1, 93,
419920,99999,20170810,0900,4,FM-12,    ,150,1,N,  3.1,1,  28.5,1,  26.0,1,1004.3,1, 86,
419920,99999,20170810,1200,4,FM-12,    ,150,1,N,  3.1,1,  27.5,1,  25.0,1,1004.0,1, 86,
419920,99999,20170810,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  25.0,1,1004.3,5, 92,
419920,99999,20170810,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  25.0,1,1006.0,1, 95,
419920,99999,20170810,2100,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  25.0,1,1005.5,1, 97,
419920,99999,20170811,0000,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  25.0,1,1004.5,1, 97,
419920,99999,20170811,0300,4,FM-12,    ,150,1,N,  1.5,1,  28.5,1,  27.0,1,1004.8,1, 92,
419920,99999,20170811,0600,4,FM-12,    ,150,1,N,  3.1,1,  28.0,1,  27.0,1,1004.3,1, 94,
419920,99999,20170811,0900,4,FM-12,    ,210,1,N,  2.6,1,  27.6,1,  26.0,1,1002.6,1, 91,
419920,99999,20170811,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  25.8,1,1005.2,1,100,
419920,99999,20170811,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  26.0,1,1004.8,1,100,
419920,99999,20170812,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.2,1,  26.0,1,1004.3,1, 99,
419920,99999,20170812,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  25.0,1,1005.8,1, 94,
419920,99999,20170812,0600,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  26.0,1,1005.2,1, 95,
419920,99999,20170812,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  26.0,1,1003.9,1, 94,
419920,99999,20170812,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.7,1,  25.7,1,1005.4,1,100,
419920,99999,20170812,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  25.0,1,1005.3,1, 95,
419920,99999,20170812,2100,4,FM-12,    ,999,9,C,  0.0,1,  25.6,1,  25.0,1,1004.8,1, 97,
419920,99999,20170813,0000,4,FM-12,    ,999,9,C,  0.0,1,  25.3,1,  24.0,1,1004.5,1, 93,
419920,99999,20170813,0300,4,FM-12,    ,150,1,N,  1.5,1,  26.2,1,  25.0,1,1007.2,1, 93,
419920,99999,20170813,0600,4,FM-12,    ,150,1,N,  1.5,1,  26.0,1,  25.0,1,1007.5,1, 94,
419920,99999,20170813,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  26.0,1,1005.0,1, 89,
419920,99999,20170813,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.0,1,1006.4,1, 97,
419920,99999,20170813,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  26.0,1,1006.9,1, 97,
419920,99999,20170813,2100,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1, 999.9,9,1005.6,1,999,
419920,99999,20170814,0000,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  25.0,1,1006.2,1, 94,
419920,99999,20170814,0600,4,FM-12,    ,999,9,C,  0.0,1,  26.7,1,  26.0,1,1007.7,1, 96,
419920,99999,20170814,0900,4,FM-12,    ,999,9,C,  0.0,1,  28.4,1,  25.0,1,1005.6,1, 82,
419920,99999,20170814,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.2,1,  26.0,1,1005.1,1, 88,
419920,99999,20170814,1500,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  26.0,1,1006.3,1, 94,
419920,99999,20170814,1800,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  26.0,1,1007.1,1, 94,
419920,99999,20170815,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.6,1,  26.0,1,1006.1,1, 97,
419920,99999,20170815,0600,4,FM-12,    ,999,9,C,  0.0,1,  29.4,1,  26.0,1,1005.8,1, 82,
419920,99999,20170815,1500,4,FM-12,    ,120,1,N,  1.0,1,  26.0,1,  25.0,1,1004.4,1, 94,
419920,99999,20170815,2100,4,FM-12,    ,150,1,N,  1.0,1,  25.0,1,  25.0,1,1004.2,1,100,
419920,99999,20170816,0000,4,FM-12,    ,150,1,N,  1.0,1,  24.8,1,  24.8,1,1003.3,1,100,
419920,99999,20170816,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.7,1,  26.0,1,1004.0,1, 91,
419920,99999,20170816,0600,4,FM-12,    ,999,9,C,  0.0,1,  27.7,1,  25.0,1,1004.3,1, 85,
419920,99999,20170816,0900,4,FM-12,    ,999,9,C,  0.0,1,  25.7,1,  25.0,1,1001.4,1, 96,
419920,99999,20170816,1200,4,FM-12,    ,999,9,C,  0.0,1,  26.4,1,  25.0,1,1000.4,1, 92,
419920,99999,20170816,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  25.0,1,1002.3,1, 95,
419920,99999,20170816,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  25.0,1,1002.0,1, 94,
419920,99999,20170816,2100,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  25.0,1,1000.1,1,100,
419920,99999,20170817,0300,4,FM-12,    ,210,1,N,  1.0,1,  29.0,1,  25.0,1,1001.9,1, 79,
419920,99999,20170817,0600,4,FM-12,    ,180,1,N,  2.6,1,  30.2,1,  26.0,1,1001.4,1, 78,
419920,99999,20170817,0900,4,FM-12,    ,999,9,C,  0.0,1,  29.0,1,  26.0,1, 999.5,1, 84,
419920,99999,20170817,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  25.0,1, 998.8,1, 84,
419920,99999,20170817,1500,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  25.0,1,1000.9,1, 89,
419920,99999,20170817,2100,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  25.0,1,1000.5,1, 95,
419920,99999,20170818,0300,4,FM-12,    ,999,9,C,  0.0,1,  29.8,1,  25.0,1,1002.2,1, 76,
419920,99999,20170818,0600,4,FM-12,    ,150,1,N,  2.6,1,  31.6,1,  25.0,1,1002.4,1, 68,
419920,99999,20170818,0900,4,FM-12,    ,150,1,N,  4.1,1,  30.7,1,  26.0,1,1000.9,1, 76,
419920,99999,20170818,1200,4,FM-12,    ,150,1,N,  4.1,1,  28.3,1,  24.0,1,1001.5,1, 78,
419920,99999,20170818,1500,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  25.0,1,1004.2,1, 86,
419920,99999,20170818,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  25.0,1,1004.3,1, 92,
